Date,AAPL,AMZN,JPM,MSFT,SPY,XOM
2019-10-09,54.61369323730469,86.09950256347656,95.45358276367188,130.8112030029297,266.38812255859375,50.43472671508789
2019-10-10,55.349788665771484,86.01300048828125,96.79261779785156,131.62496948242188,268.1898193359375,51.04047775268555
2019-10-11,56.8220100402832,86.59600067138672,98.4283218383789,132.1737823486328,270.9701232910156,51.586421966552734
2019-10-14,56.74021530151367,86.82150268554688,98.69104766845703,132.05081176757812,270.66839599609375,51.73598098754883
2019-10-15,56.607906341552734,88.36900329589844,101.66576385498047,133.9622039794922,273.3480529785156,51.91546630859375
2019-10-16,56.3793830871582,88.87149810791016,101.42845153808594,132.86456298828125,272.9090881347656,51.02553176879883
2019-10-17,56.598289489746094,89.3740005493164,101.99627685546875,132.18324279785156,273.71392822265625,50.95822525024414
2019-10-18,56.870121002197266,87.87550354003906,102.17426300048828,130.02577209472656,272.51580810546875,50.56185531616211
2019-10-21,57.85639572143555,89.28299713134766,104.70825958251953,130.990966796875,274.36328125,51.40692138671875
2019-10-22,57.72410202026367,88.2864990234375,105.75914764404297,129.04168701171875,273.46697998046875,51.66866683959961
2019-10-23,58.49868392944336,88.1084976196289,106.03884887695312,129.86495971679688,274.2626647949219,52.16224670410156
2019-10-24,58.59490966796875,89.03900146484375,105.96256256103516,132.4198455810547,274.7107849121094,51.66866683959961
2019-10-25,59.316585540771484,88.06649780273438,106.81005859375,133.1673583984375,275.8357238769531,51.7883415222168
2019-10-28,59.91075897216797,88.85399627685547,107.21686553955078,136.44142150878906,277.3904113769531,51.33213806152344
2019-10-29,58.525146484375,88.135498046875,107.14906311035156,135.1544952392578,277.3082275390625,51.18257522583008
2019-10-30,58.5179328918457,88.99949645996094,106.5558090209961,136.83888244628906,278.1588134765625,50.64411926269531
2019-10-31,59.84100341796875,88.83300018310547,105.86934661865234,135.6654815673828,277.4178771972656,50.531951904296875
2019-11-01,61.539329528808594,89.5719985961914,108.31014251708984,135.9967041015625,279.98785400390625,52.05006790161133
2019-11-04,61.94347381591797,90.23300170898438,109.1745834350586,136.78208923339844,281.11279296875,53.598114013671875
2019-11-05,61.854469299316406,90.08550262451172,109.41187286376953,136.6969451904297,280.8018493652344,54.660057067871094
2019-11-06,61.88092803955078,89.78849792480469,109.58138275146484,136.3184051513672,280.8659362792969,53.46350860595703
2019-11-07,62.59510803222656,89.41000366210938,110.17463684082031,136.50765991210938,281.8536682128906,54.60023498535156
2019-11-08,62.76641845703125,89.29399871826172,110.49666595458984,138.11634826660156,282.5486145019531,53.56330490112305
2019-11-11,63.26344299316406,88.5824966430664,110.10682678222656,138.2582550048828,282.0090637207031,53.23786926269531
2019-11-12,63.205543518066406,88.9000015258789,109.46270751953125,139.1667022705078,282.6036071777344,52.50371170043945
2019-11-13,63.8111572265625,87.65550231933594,108.88643646240234,139.39381408691406,282.6950378417969,52.072296142578125
2019-11-14,63.3696174621582,87.7300033569336,108.98815155029297,140.10348510742188,283.1066589355469,51.845245361328125
2019-11-15,64.12240600585938,86.97450256347656,109.77630615234375,141.91082763671875,285.1552734375,52.367488861083984
2019-11-18,64.44570922851562,87.62650299072266,110.70005798339844,142.26092529296875,285.3656005859375,51.86037063598633
2019-11-19,64.25027465820312,87.6395034790039,110.66618347167969,142.3082733154297,285.2833251953125,51.33056640625
